global_step,epoch,loss_teacher_ce
0,0,3.9326910972595215
0,0,3.564558982849121
0,0,3.860057830810547
0,0,3.436824083328247
0,0,3.425605535507202
0,0,3.044947862625122
0,0,3.031827688217163
0,0,3.6854562759399414
1,0.0016652789342214821,2.9991652965545654
1,0.0016652789342214821,3.7003586292266846
1,0.0016652789342214821,3.9976694583892822
1,0.0016652789342214821,3.7561843395233154
1,0.0016652789342214821,3.613729476928711
1,0.0016652789342214821,2.7192559242248535
1,0.0016652789342214821,3.5599405765533447
1,0.0016652789342214821,3.453745126724243
2,0.0033305578684429643,3.942354917526245
2,0.0033305578684429643,4.072399139404297
2,0.0033305578684429643,4.342320919036865
2,0.0033305578684429643,4.098303318023682
2,0.0033305578684429643,3.760394811630249
2,0.0033305578684429643,3.1315975189208984
2,0.0033305578684429643,4.165836811065674
2,0.0033305578684429643,3.889206886291504
3,0.004995836802664446,3.8831543922424316
3,0.004995836802664446,3.8194658756256104
3,0.004995836802664446,3.9029455184936523
3,0.004995836802664446,3.620166301727295
3,0.004995836802664446,3.8343846797943115
3,0.004995836802664446,3.1240148544311523
3,0.004995836802664446,3.0846214294433594
3,0.004995836802664446,3.8430721759796143
4,0.006661115736885929,3.841236114501953
4,0.006661115736885929,3.054196834564209
4,0.006661115736885929,3.507896661758423
4,0.006661115736885929,2.4977304935455322
4,0.006661115736885929,3.694746732711792
4,0.006661115736885929,3.217759370803833
4,0.006661115736885929,2.781028985977173
4,0.006661115736885929,3.9659786224365234
5,0.00832639467110741,3.178961992263794
5,0.00832639467110741,3.0503735542297363
5,0.00832639467110741,3.021557092666626
5,0.00832639467110741,3.8028433322906494
5,0.00832639467110741,2.9196033477783203
5,0.00832639467110741,2.8938534259796143
5,0.00832639467110741,3.1552793979644775
5,0.00832639467110741,3.332152843475342
6,0.009991673605328892,2.6210858821868896
6,0.009991673605328892,3.1557247638702393
6,0.009991673605328892,2.907954216003418
6,0.009991673605328892,2.4674012660980225
6,0.009991673605328892,2.8545546531677246
