global_step,epoch,loss_teacher_ce
0,0,3.582293748855591
0,0,3.7785463333129883
0,0,2.6869583129882812
0,0,4.0443596839904785
0,0,3.62286114692688
0,0,3.0527820587158203
0,0,3.585207223892212
0,0,2.8425660133361816
1,0.0016652789342214821,4.07599401473999
1,0.0016652789342214821,4.328803062438965
1,0.0016652789342214821,3.008730888366699
1,0.0016652789342214821,3.8273627758026123
1,0.0016652789342214821,4.002082347869873
1,0.0016652789342214821,3.370924234390259
1,0.0016652789342214821,2.4998042583465576
1,0.0016652789342214821,2.6106560230255127
2,0.0033305578684429643,4.04081392288208
2,0.0033305578684429643,4.340211868286133
2,0.0033305578684429643,3.781794548034668
2,0.0033305578684429643,3.1501948833465576
2,0.0033305578684429643,3.990748167037964
2,0.0033305578684429643,3.6945807933807373
2,0.0033305578684429643,3.0908594131469727
2,0.0033305578684429643,3.5072662830352783
3,0.004995836802664446,3.5385940074920654
3,0.004995836802664446,2.9337899684906006
3,0.004995836802664446,3.524644136428833
3,0.004995836802664446,4.61325740814209
3,0.004995836802664446,4.3112688064575195
3,0.004995836802664446,3.8868510723114014
3,0.004995836802664446,3.4725723266601562
3,0.004995836802664446,3.885429859161377
4,0.006661115736885929,3.2824056148529053
4,0.006661115736885929,3.432948350906372
4,0.006661115736885929,4.088353157043457
4,0.006661115736885929,3.434523820877075
4,0.006661115736885929,3.68542218208313
4,0.006661115736885929,2.5220448970794678
4,0.006661115736885929,3.748650550842285
4,0.006661115736885929,3.204890251159668
5,0.00832639467110741,3.381603717803955
5,0.00832639467110741,2.5856974124908447
5,0.00832639467110741,3.1323726177215576
5,0.00832639467110741,2.8612027168273926
5,0.00832639467110741,2.5773732662200928
5,0.00832639467110741,2.855164051055908
5,0.00832639467110741,2.5921123027801514
5,0.00832639467110741,2.9838359355926514
6,0.009991673605328892,3.113003730773926
6,0.009991673605328892,2.112288475036621
6,0.009991673605328892,2.7516238689422607
6,0.009991673605328892,2.9698140621185303
6,0.009991673605328892,2.8632612228393555
6,0.009991673605328892,3.0707061290740967
6,0.009991673605328892,3.0489110946655273
6,0.009991673605328892,3.2919366359710693
7,0.011656952539550375,2.6583471298217773
7,0.011656952539550375,2.75996732711792
7,0.011656952539550375,2.8974485397338867
7,0.011656952539550375,2.777188777923584
7,0.011656952539550375,1.9190914630889893
7,0.011656952539550375,2.812995195388794
7,0.011656952539550375,2.9956047534942627
7,0.011656952539550375,2.3830225467681885
8,0.013322231473771857,2.331725597381592
8,0.013322231473771857,2.8203237056732178
8,0.013322231473771857,2.7053728103637695
8,0.013322231473771857,2.1746115684509277
8,0.013322231473771857,2.3062262535095215
8,0.013322231473771857,2.6556355953216553
8,0.013322231473771857,0.3804262578487396
8,0.013322231473771857,2.9209773540496826
9,0.01498751040799334,2.462061882019043
9,0.01498751040799334,2.7133140563964844
9,0.01498751040799334,2.483375310897827
9,0.01498751040799334,2.1664538383483887
9,0.01498751040799334,2.0881669521331787
9,0.01498751040799334,2.4839189052581787
9,0.01498751040799334,2.0517678260803223
9,0.01498751040799334,2.5081355571746826
10,0.01665278934221482,2.0004570484161377
10,0.01665278934221482,1.6913374662399292
10,0.01665278934221482,2.205413579940796
10,0.01665278934221482,2.150676727294922
10,0.01665278934221482,2.4048969745635986
10,0.01665278934221482,2.203155994415283
10,0.01665278934221482,2.0459206104278564
10,0.01665278934221482,2.1558902263641357
11,0.018318068276436304,1.8148252964019775
11,0.018318068276436304,1.7543318271636963
11,0.018318068276436304,1.9902640581130981
11,0.018318068276436304,1.956406831741333
11,0.018318068276436304,1.6122949123382568
11,0.018318068276436304,1.840975046157837
11,0.018318068276436304,2.140261650085449
11,0.018318068276436304,1.8371357917785645
12,0.019983347210657785,1.7186719179153442
12,0.019983347210657785,1.8826167583465576
12,0.019983347210657785,1.9358628988265991
12,0.019983347210657785,1.7856662273406982
